# pi_control,v0.2.0
# log for:, actuator.force
# date:, 2018_07_25_15_39_04
# meta:, 
# comment:,
time (s), force (N), local_temp (C), timestamp (ms since loadcell powerup)
55.240773017000265,123,456,789
56.00141820999988,123,456,789
56.33833557600019,123,456,789
56.736088525000014,123,456,789
56.975956728000256,123,456,789
57.22829635200014,123,456,789
57.76963798099996,123,456,789
58.11389090600005,123,456,789
58.68677822300015,123,456,789
58.95440657300014,123,456,789
59.27125742399994,123,456,789
59.540335053000035,123,456,789
59.87586225299992,123,456,789
60.41778674800025,123,456,789
60.70880991000013,123,456,789
61.485894090999864,123,456,789
62.30184816600013,123,456,789
62.890825253,123,456,789
63.562592414999926,123,456,789
63.98098937600025,123,456,789
64.57223147400009,123,456,789
65.06017234599994,123,456,789
65.46323927699996,123,456,789
65.78279972300015,123,456,789
66.09076443100003,123,456,789
66.78901157400014,123,456,789
67.41578870100011,123,456,789
68.16259901800004,123,456,789
68.97183982000024,123,456,789
69.78831394200006,123,456,789
70.15980539100019,123,456,789
70.80198181600008,123,456,789
71.57949562500016,123,456,789
71.90659918100027,123,456,789
72.42499906400008,123,456,789
73.22662627999989,123,456,789
73.65248681799994,123,456,789
73.94389778799996,123,456,789
74.61715171900005,123,456,789
74.86715767800024,123,456,789
75.10741238800028,123,456,789
75.70028469399995,123,456,789
76.05566933599994,123,456,789
76.83664055400004,123,456,789
77.21503307700004,123,456,789
77.76290597700017,123,456,789
78.53622553800005,123,456,789
79.12574527100014,123,456,789
79.62702078800021,123,456,789
80.30349222999985,123,456,789
80.79511488200023,123,456,789
81.293648716,123,456,789
81.77563090000012,123,456,789
82.46809247700003,123,456,789
83.24255006000021,123,456,789
83.8427770860003,123,456,789
84.36439354000004,123,456,789
85.07185154800027,123,456,789
85.87285187299995,123,456,789
86.19647957200004,123,456,789
86.55782846000011,123,456,789
87.3752685049999,123,456,789
87.62801296399994,123,456,789
88.35657165400016,123,456,789
89.02080135799997,123,456,789
89.55207337999991,123,456,789
90.34697319899988,123,456,789
90.91396087800013,123,456,789
91.20684346400003,123,456,789
91.97916217300008,123,456,789
92.6845835500003,123,456,789
93.48694975900025,123,456,789
94.14182732600011,123,456,789
94.77562894799985,123,456,789
95.29813769100019,123,456,789
96.03960362899988,123,456,789
96.54614546399989,123,456,789
96.8766330389999,123,456,789
97.103717985,123,456,789
97.52599916700001,123,456,789
98.070494951,123,456,789
98.38616713500005,123,456,789
98.92294355500007,123,456,789
99.34775954099996,123,456,789
99.72814867900024,123,456,789
99.98844400799999,123,456,789
100.39038924800025,123,456,789
100.72946342900013,123,456,789
101.04386862499996,123,456,789
101.68490757100017,123,456,789
102.43837622299998,123,456,789
103.24405785699992,123,456,789
103.97349054699998,123,456,789
104.64775825900006,123,456,789

