# pi_control,v0.2.0
# log for:, actuator.force
# date:, 2018_07_25_15_30_35
# meta:, 
# comment:,
time (s), force (N), local_temp (C), timestamp (ms since loadcell powerup)
51.47006088299986,123,456,789
51.76487868999993,123,456,789
52.34676430599984,123,456,789
52.598896365999735,123,456,789
53.18832030999965,123,456,789
53.53101650099961,123,456,789
54.11673661699979,123,456,789
54.365970530999675,123,456,789
54.62688212499961,123,456,789
54.961238519999824,123,456,789
55.27549337699975,123,456,789
56.04620740099972,123,456,789
56.67459591399984,123,456,789
57.47675591899997,123,456,789
58.06884356799992,123,456,789
58.33527514299976,123,456,789
59.001251237999895,123,456,789
59.607768352999756,123,456,789
60.3943412689996,123,456,789
61.13080818199978,123,456,789
61.490414471999884,123,456,789
61.942988863999744,123,456,789
62.22680335999985,123,456,789
62.448116251999636,123,456,789
62.677934355999696,123,456,789
63.0673672959997,123,456,789
63.6882010559998,123,456,789
63.9276720859998,123,456,789
64.54058766799972,123,456,789
64.93765674899987,123,456,789
65.42925586699994,123,456,789
66.24604864999992,123,456,789
66.56219381899973,123,456,789
67.24606438599994,123,456,789
67.7723050249997,123,456,789
68.38492090999989,123,456,789
68.8955504569999,123,456,789
69.20132717099978,123,456,789
69.96049368599961,123,456,789
70.7289347889996,123,456,789
71.33974779099981,123,456,789
71.70310419599991,123,456,789
72.2747904859998,123,456,789
72.9068439849998,123,456,789
73.32717065199995,123,456,789
74.02747375499985,123,456,789
74.46018529100002,123,456,789
74.70308570799989,123,456,789
75.38703766199978,123,456,789
75.66827702299997,123,456,789
76.36835084899985,123,456,789
76.83576364599958,123,456,789
77.07465242099988,123,456,789
77.67578513799981,123,456,789
78.21368921999965,123,456,789
78.72963607499969,123,456,789
79.5260727509999,123,456,789
80.0983799139999,123,456,789
80.60583520099999,123,456,789
81.03576217799991,123,456,789
81.63193199099987,123,456,789
82.19344527799967,123,456,789
82.55913595499987,123,456,789
83.13117383899998,123,456,789
83.7030284919997,123,456,789
84.24962365900001,123,456,789
84.767678746,123,456,789
85.0543321959999,123,456,789
85.63864859099976,123,456,789
86.3380401999998,123,456,789
86.57156737099967,123,456,789
86.96818047899978,123,456,789
87.30377981299989,123,456,789
87.82473027699962,123,456,789
88.40453981599967,123,456,789
88.87118576499961,123,456,789
89.38601004199973,123,456,789
89.79973492299996,123,456,789
90.05898360899982,123,456,789
90.65277963799963,123,456,789
91.23106556699986,123,456,789
91.54101249199994,123,456,789
91.99662326199996,123,456,789
92.79866071799961,123,456,789
93.17145871899993,123,456,789
93.82620023399977,123,456,789
94.17360833199973,123,456,789
94.64133521699978,123,456,789
95.12065139299966,123,456,789
95.78457317099992,123,456,789
96.23278310599972,123,456,789
96.8315614459998,123,456,789
97.05681199299988,123,456,789
97.37865726899963,123,456,789
97.69626105799989,123,456,789
98.23100294699998,123,456,789
99.02890192199993,123,456,789
99.64611032099992,123,456,789
99.90430815899981,123,456,789
100.28423708199989,123,456,789
100.62708441399991,123,456,789
101.39893009299976,123,456,789
101.96589504299982,123,456,789
102.53669605899995,123,456,789
103.01647982999975,123,456,789
103.79819499199994,123,456,789
104.03970402199957,123,456,789
104.57541163399992,123,456,789
105.1009914729998,123,456,789
105.7171105819998,123,456,789
106.00254676399982,123,456,789
106.30808395799977,123,456,789
106.53769801499993,123,456,789
106.95761353599983,123,456,789
107.35325442399972,123,456,789
108.16253928099968,123,456,789
108.551262727,123,456,789
109.03765434299976,123,456,789
109.335098045,123,456,789
109.96110637399988,123,456,789
110.47809047199962,123,456,789
111.14374529899987,123,456,789
111.66727646799973,123,456,789
112.19363687199984,123,456,789
112.75799709799958,123,456,789
113.31340565299979,123,456,789
113.65373654799987,123,456,789
114.3542079419999,123,456,789
115.0955235499996,123,456,789
115.57540766599959,123,456,789
116.06724472099995,123,456,789
116.47881929099958,123,456,789
117.08844547199988,123,456,789
117.67322675499963,123,456,789
118.32662367699959,123,456,789
118.88134705999983,123,456,789
119.58054963199993,123,456,789
119.82384923399968,123,456,789
120.4132273639998,123,456,789
121.06597562999968,123,456,789
121.80659038399972,123,456,789
122.40396788299995,123,456,789
122.69391397299978,123,456,789
123.17742257999998,123,456,789
123.66471667699989,123,456,789
123.90598928399959,123,456,789
124.43523942499996,123,456,789
124.88161685799969,123,456,789
125.63343761099986,123,456,789
125.96649141599983,123,456,789
126.5547039539997,123,456,789
126.89875131600002,123,456,789
127.7174735249996,123,456,789
128.53495176399974,123,456,789
128.8631223589996,123,456,789
129.13932575299987,123,456,789
129.57014339499983,123,456,789
130.37022584399983,123,456,789
130.75343693599962,123,456,789
131.3170535309996,123,456,789
131.5673966569998,123,456,789
131.82948813699977,123,456,789
132.3993466959996,123,456,789
132.8656978879999,123,456,789
133.41917144599984,123,456,789
133.834132212,123,456,789
134.19941016799976,123,456,789
134.50375477499983,123,456,789
134.9006882919998,123,456,789
135.2438034519996,123,456,789
135.8319592529997,123,456,789
136.3274480709997,123,456,789
136.71469912899965,123,456,789
137.49323241499997,123,456,789
137.82031976399958,123,456,789
138.07383207199973,123,456,789
138.51073395799995,123,456,789
138.98286283399966,123,456,789
139.57054425099977,123,456,789
140.02100205299985,123,456,789
140.35622882500002,123,456,789
140.93886551999958,123,456,789
141.5687096429997,123,456,789
142.200089296,123,456,789
142.79621966499963,123,456,789
143.08381592999967,123,456,789
143.64563577299987,123,456,789
144.4382159529996,123,456,789
145.26546134599994,123,456,789
146.05789443699996,123,456,789
146.43716944499965,123,456,789
147.25860234899983,123,456,789
148.08281880999994,123,456,789
148.85297503799984,123,456,789
149.29380735099994,123,456,789
149.81619683399958,123,456,789
150.617380958,123,456,789
151.170286045,123,456,789
151.7696240739997,123,456,789
152.56113084199978,123,456,789
152.7922279479999,123,456,789
153.38680990299963,123,456,789
153.81422827299957,123,456,789
154.60624805999987,123,456,789
155.3338202079999,123,456,789
155.73279876399965,123,456,789
156.13351482999997,123,456,789
156.86147343499988,123,456,789
157.660853417,123,456,789
158.1795811979996,123,456,789
158.5114410039996,123,456,789
159.12301529299975,123,456,789
159.46473052299962,123,456,789
159.8051350679998,123,456,789
160.31068599399987,123,456,789
161.1250066319999,123,456,789
161.88696850799988,123,456,789
162.63400716599972,123,456,789
162.95918088499957,123,456,789
163.77169837999963,123,456,789
164.16030316499973,123,456,789
164.62694874099998,123,456,789
164.96095115699973,123,456,789
165.31238144099962,123,456,789
165.58417717299972,123,456,789
166.320633154,123,456,789
166.8446539219999,123,456,789
167.55532755499962,123,456,789
168.24739091499987,123,456,789
168.77264455299974,123,456,789
169.1813696109998,123,456,789
169.7383228169997,123,456,789
170.15893570799972,123,456,789
170.82970585899966,123,456,789
171.6304383679999,123,456,789
172.14354932199967,123,456,789
172.42919622699992,123,456,789
172.96631415000002,123,456,789
173.5481758879996,123,456,789
173.94536222399984,123,456,789
174.35341628199967,123,456,789
174.68683467499977,123,456,789
175.5081604779998,123,456,789
176.2251134019998,123,456,789
176.76015547199995,123,456,789
177.1664528499996,123,456,789
177.77254545799997,123,456,789
178.05816391999997,123,456,789
178.5844703099997,123,456,789
179.2342596399999,123,456,789
179.91172002299982,123,456,789
180.39490099099976,123,456,789
180.826441487,123,456,789
181.61594708099983,123,456,789
182.0203169939996,123,456,789
182.25574723,123,456,789
182.92576891599992,123,456,789
183.64564882099967,123,456,789
184.10881236999967,123,456,789
184.6260989569996,123,456,789
185.08232355599966,123,456,789
185.49779181299982,123,456,789
185.8264650619999,123,456,789
186.11536218399988,123,456,789
186.549725243,123,456,789
187.30026438899995,123,456,789
187.81273005599996,123,456,789
188.38131340699965,123,456,789
188.87043689899974,123,456,789
189.28606103799984,123,456,789
190.0541134099999,123,456,789
190.86836715399977,123,456,789
191.1421295969999,123,456,789
191.62417824999966,123,456,789
192.34677711299992,123,456,789
192.72693493899988,123,456,789
193.26468533499974,123,456,789
193.49245489199984,123,456,789
193.9844096439997,123,456,789
194.64829116699957,123,456,789
195.22055317499962,123,456,789
195.58069004299978,123,456,789
196.0464358319996,123,456,789
196.82826113699957,123,456,789
197.63740379399997,123,456,789
198.36418891899984,123,456,789
199.1186285849999,123,456,789
199.41833508399986,123,456,789
199.79083353299984,123,456,789
200.25890250799966,123,456,789
200.89870678999978,123,456,789
201.21233029899986,123,456,789
202.03254504299957,123,456,789
202.54702476399962,123,456,789
203.169804356,123,456,789
203.83983902299997,123,456,789
204.533728677,123,456,789
204.8858510089999,123,456,789
205.49176596399957,123,456,789
205.72486674399988,123,456,789
206.47464600199964,123,456,789
207.2695450619999,123,456,789
207.99092268699997,123,456,789
208.4496906569998,123,456,789
208.823746346,123,456,789
209.48845467,123,456,789
210.19044238299966,123,456,789
210.61321429999998,123,456,789
210.98206933099982,123,456,789
211.23291391199973,123,456,789
211.87010638799984,123,456,789
212.2445082739996,123,456,789
212.75450534899983,123,456,789
213.1021604059997,123,456,789
213.35102216199994,123,456,789
213.98727884699974,123,456,789
214.53367931599996,123,456,789
215.20336661699957,123,456,789
215.87476199999992,123,456,789
216.487410362,123,456,789
217.22590338499958,123,456,789
217.60343445099988,123,456,789
218.21286346899979,123,456,789
219.0241749969996,123,456,789
219.74287893799965,123,456,789
220.08465640099985,123,456,789
220.32239048099973,123,456,789
221.05682617999992,123,456,789
221.44766127999992,123,456,789
221.8557493469998,123,456,789
222.315991424,123,456,789
222.75515800899984,123,456,789
223.34025671699965,123,456,789
223.6505815409996,123,456,789
224.22926500099993,123,456,789
224.84619926099958,123,456,789
225.65704577199995,123,456,789
226.20410706099983,123,456,789
226.66782993399966,123,456,789
227.3820975839999,123,456,789
228.00569151399986,123,456,789
228.4016651789998,123,456,789
228.72896338199962,123,456,789
229.02330117899965,123,456,789
229.77868328799968,123,456,789
230.37878441899966,123,456,789
231.01315330399984,123,456,789
231.46659642299983,123,456,789
231.7526823459998,123,456,789
232.49011632199972,123,456,789
233.1785913599997,123,456,789
233.87811859699968,123,456,789
234.66980138099962,123,456,789
235.1674983009998,123,456,789
235.6152226309996,123,456,789
236.27144642899975,123,456,789
237.08454355499998,123,456,789
237.7963667959998,123,456,789
238.15059233799957,123,456,789
238.6098544409997,123,456,789
238.97806589899983,123,456,789
239.51177057899986,123,456,789
239.8049295589999,123,456,789
240.2472255179996,123,456,789
240.77220743599992,123,456,789
241.12267545299983,123,456,789
241.60662113699982,123,456,789
242.06486724099977,123,456,789
242.56232456599992,123,456,789
243.38109442099994,123,456,789
244.07484660499995,123,456,789
244.8770837019997,123,456,789
245.69669444299961,123,456,789
246.509966393,123,456,789
247.09174228499978,123,456,789
247.818361741,123,456,789
248.15355544299973,123,456,789
248.7310214109998,123,456,789
249.48137845199972,123,456,789
249.90492803899997,123,456,789
250.60440321499982,123,456,789
251.1550945429999,123,456,789
251.44531063199975,123,456,789
251.71975121099968,123,456,789
252.44602711599964,123,456,789
253.23938789399972,123,456,789
253.9806700289996,123,456,789
254.52324265799962,123,456,789
255.1347682439996,123,456,789
255.61303090899992,123,456,789
256.001944869,123,456,789
256.5521608209997,123,456,789
256.9986235039996,123,456,789
257.72791675999997,123,456,789
258.3771422519999,123,456,789
258.8319561799999,123,456,789
259.06656698899997,123,456,789
259.6192195139997,123,456,789
259.8704444299997,123,456,789
260.21556583699976,123,456,789
260.5253182329998,123,456,789
261.290766695,123,456,789
262.00070300699963,123,456,789
262.81853099299997,123,456,789
263.3250933979998,123,456,789
264.136569365,123,456,789
264.92411196099965,123,456,789
265.3928054429998,123,456,789
265.7954141089999,123,456,789
266.3416896609997,123,456,789
266.7744431899996,123,456,789
267.2445114699999,123,456,789
267.7500745929997,123,456,789
268.2297763659999,123,456,789
268.7562714849996,123,456,789
269.2773595409999,123,456,789
269.706519245,123,456,789
270.5230896039998,123,456,789
270.8301168199996,123,456,789
271.5273964789999,123,456,789
271.8942763359996,123,456,789
272.14067553999985,123,456,789
272.3704295939997,123,456,789
272.7797141249998,123,456,789
273.0432432729999,123,456,789
273.49231788099996,123,456,789
273.76862871699996,123,456,789
274.55437284599975,123,456,789
275.24028946299995,123,456,789
275.81262343499975,123,456,789
276.55345558,123,456,789
277.23517123099964,123,456,789
277.63462460699975,123,456,789
278.2054249739999,123,456,789
278.47888391499964,123,456,789
279.23391254399985,123,456,789
279.54338633,123,456,789
280.199320316,123,456,789
280.63922053999977,123,456,789
281.2966107829998,123,456,789
281.5310100669999,123,456,789
282.13339061199986,123,456,789
282.8391054049998,123,456,789
283.21015147499975,123,456,789
283.640367212,123,456,789
284.0970797179998,123,456,789
284.79120027299996,123,456,789
285.28174886099987,123,456,789
285.91630807799993,123,456,789
286.1774415779996,123,456,789
286.94817200299985,123,456,789
287.72325943099986,123,456,789
288.2288169049998,123,456,789
288.9314816689998,123,456,789
289.4918535229999,123,456,789
289.7213595969997,123,456,789
290.0504025,123,456,789
290.7131536969996,123,456,789
291.2763636369996,123,456,789
291.78467414299985,123,456,789
292.455228455,123,456,789
293.28952574899995,123,456,789
293.6333320679996,123,456,789
294.05049125999994,123,456,789
294.6638938829997,123,456,789
295.12880262299996,123,456,789
295.591025878,123,456,789
296.40152719399975,123,456,789
297.0567099,123,456,789
297.54839009399984,123,456,789
298.02368738099995,123,456,789
298.4945699529999,123,456,789
299.3191853559997,123,456,789
300.0606848069997,123,456,789
300.3049634099998,123,456,789
300.97642620399984,123,456,789
301.5119456579996,123,456,789
301.7741669669999,123,456,789
302.3446839149997,123,456,789
303.0177060899996,123,456,789
303.3876916669997,123,456,789
303.8198438539998,123,456,789
304.5676431259999,123,456,789
304.83371690299964,123,456,789
305.0870633159998,123,456,789
305.4400466579996,123,456,789
306.09724175799965,123,456,789
306.5484926979998,123,456,789
307.0715767089996,123,456,789
307.84678800899974,123,456,789
308.231037519,123,456,789
308.76545253099994,123,456,789
309.2173306079999,123,456,789
309.9131083719999,123,456,789
310.32324443599964,123,456,789
310.6157825819996,123,456,789
311.28976907299966,123,456,789
311.86224987299966,123,456,789
312.159477576,123,456,789
312.73562719899974,123,456,789
313.336229775,123,456,789
313.890326404,123,456,789
314.28722525299963,123,456,789
314.9002777409996,123,456,789
315.4112404749999,123,456,789
316.1382120559997,123,456,789
316.5992641359999,123,456,789
317.31082031299957,123,456,789
317.8000802629999,123,456,789
318.132311288,123,456,789
318.4084332929997,123,456,789
318.85126177699976,123,456,789
319.6115511469998,123,456,789
320.3182453649997,123,456,789
320.7078822909998,123,456,789
321.0521510919998,123,456,789
321.5973795359996,123,456,789
321.9337851139999,123,456,789
322.4081932029999,123,456,789
322.744094142,123,456,789
323.1701427849998,123,456,789

